tweetId	text	target	#1Annotator	#2Annotator	#3Annotator	majorityLabel
866665393263435776	#رئیسی گفته هرکس فیلمی از تقلب در انتخابات داره بفرسته بهش بگید من دارم فقط کمی قدیمی تاریخش خرداد ۸۸ #رییسی_بای_بای	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
866663610847768576	پس از #نژادپرستي و ملي گرايي و اقليم گرايي، شاهد #ايدئولوژي گرايي #افراطي هستيم. مثال: +شما طرفدار كي هستي؟ -#رئيسي +اه اه مرتيكه متحجّر	raeesi	FAVOR	FAVOR	NEITHER	FAVOR
866661531278331904	اگر در شأن نامزد انتخابات نبود که با اوعکس تبلیغاتی بگیرد، در شأن رییس جمهور هم نیست که در اولین #کنفرانس از او بگوید  #روحانی #تتلو #رییسی	raeesi	FAVOR	FAVOR	AGAINST	FAVOR
866636642035085313	خوب شد سيدمون رييس جمهور نشد😟 وگرنه اين سايه ي جنگ رو مينداختن تقصير اون مردِ مومن☹️ گفتيم يه حكمتي داره هااا اين بود حكمتش☹️ #رييسي	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866619348278013953	خبر جالبیه و امیدوارم درست باشه، اما فکر میکنم تعداد آرای اقای #رییسی  بیشتر بود.	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
866613732968935427	متاسفانه دوقطبی #روحانی #رئیسی بیش از پیش باعث ایجاد شکاف بین سنی و شیعه تو این استان شد	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
866609083285110786	میدونید بعضیا دارن ازچی حرص میخورن؟ از اینکه #رئیسی داره قانونی پیگیری میکنه و بامدرک وسند! نه مثل خودشون بی سند ومدرک و با اردوکشی خیابونی!	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866605367379275777	بهم میگه تو که طرفدار #رئیسی بودی چرا رفتی خوشحالی کردی.اون بیشعوره به من میگه #خشونت_طلب  من شعور دارم میدونم رئیس جمهور منم هست حالا	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866551621127483392	مهم نیست #میرحسین یا #رئیسی نفر دوم #انتخابات باید بتواند به اندازه ۱۶ میلیون رایش از صداوسیما استفاده کند انتقاد کند صدای اقلیت باشد لاقل	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866551062467051520	جالبه هم طرفدار های #رییسی اعتراض دارن که تقلب شده هم #روحانی	raeesi	NEITHER	FAVOR	NEITHER	NEITHER
866516917724622848	#امام_علی (ع)فرمودند: برای انسان عيب نيست که حقش تاخير افتد، عيب آن است که چيزی را که حقش نيست بگيرد  #انتخابات96 #رای #رئیسی #رییسی #روحانی	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
866420905647517697	از نجابت نیروهای انقلاب سوءاستفاده می‌کنند و در روز روشن،تخلف چندمیلیونی انتخاباتی مرتکب می‌شوند.باید #شکایت #رئیسی تا حصول نتیجه ادامه یابد	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866407787324112896	به اصلح #رای دادم #رییسی...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866405963972190208	اقای #رئیسی بر شما واجب است که از حق الناس یعنی رای مردم از مجاری قانونی دفاع کنید حتی اگر نتیجه #انتخابات عوض نشد متخلفان محکوم شوند	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866371578900221957	خودشون اعتراف کردن که آقای #روحانی با بی اخلاقیاش از مرام روحانیت خارج شده و آقای #رئیسی با رعایت اخلاق در مرام روحانیت باقی موند...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866371237949386753	بنظر شما اگر #رئیسی انتخاب شده بود، حضرات اعتدال و #اصلاحات برای مواضع تند #آمریکا و #عربستان بر علیه ایران، چه کسی را مقصر معرفی می کردند?!	raeesi	FAVOR	AGAINST	FAVOR	FAVOR
866369799256977410	برید خوشحال باشید که فعلا قرار نیست جریان راست هزینه خنثی‌سازی مین‌های اقتصادی جریان چپ رو بده؛خداوند خیلی مهربان بود که #رئیسی رای نیاورد✍️	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866355643850133505	حالا خوبه که #رئیسی با سند و در مهلت مقرر و در نهایت وقار به شورای نگهبان شکایت کرد؛ نه مثل موسوی که بدون سند و قانون‌مداری به همه چی لگد زد	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866353052609122304	باید قبول کنیم ما ضعیف ظاهر شدیم که طرف مقابل تونست رأی جمع کنه  از امروز دیگه به فکر قوت خودمون باشیم تا شمردن ضعف های طرف مقابل #رئیسی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866350063823585280	اینکه آراء #رئیسی بیش از ۱۵.۵٪ بیشتر از آراء #موسوی بود و بااین همه تخلف مستند آشکار طرفدارانش رو به خیابان فرانخواند، باید دست‌ش رو ببوسند🔓	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866345262117257220	رفتم آرایشگاه میگه به #روحانی #رای دادم. میگم چرا #رییسی نه؟! میگه اون که قاتله!!! ببین عمق تاثیر #رقیب_هراسی تا کجا؟؟؟	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866344979840499713	به نظرم اين ١٥ ميليوني كه به #رئيسي راي دادن و ببرن جدا كنن رئيسي بهشون حكومت كنه  اينا لياقت آرامش و ثبات كشور رو ندارن!!!	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
866337252984664066	اقای #رئیسی ما نمیخواهیم برد طرف مقابل رو خراب کنیم اهل جرزنی هم نیستیم.ولی برای پیگیری حق حامیانت همه راههای قانونی رو امتحان کنی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866327720422236162	اقای #رئیسی عزیز چه بسیار افرادی که با محاسبات دنیوی شکست خوردند ولی در تاریخ برای همیشه ماندگار شدند چقدر تاریخ پر است از کربلای چهارها...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866316486125789186	شايد اگر من جاي آقاي #رئيسي بودم الان فكر ميكردم بهتر بود تو مناظره ها بعضي ها رو رسوا كنم اما خوب خدا رو شكر سيد دچار وسوسه شيطان نشد	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866308559419703296	امام رضا علیه السلام چه خادم بزرگی داره. دعا می کنم #رییسی برای حرم رضوی قنبر باشد برای علی.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866297970983088128	کاری به #نتیجه_انتخابات ندارم. ولی اگر این حجم از #تخلفات محرز شود باید بگویم وای به حال #آینده_کشور. #انتخابات #روحانی #رييسي	raeesi	NEITHER	FAVOR	NEITHER	NEITHER
866292961985908739	فقط اینو بگم که اگه آقای #رییسی الان رییس شده بود این سخنرانی فرق می‌داشت. برای همین هم ظاهرا عقبش انداختن.	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
866286796858150913	تبریک نگفتن رقبا به نامزد پیروز دارد به یک سنت سیاسی در ایران تبدیل می شود! #انتخابات #رئیسی	raeesi	NEITHER	AGAINST	AGAINST	AGAINST
866283904902234112	اقای #رئیسی اگر تخلفی شده باید تا اخر راه از #رای مردم که حق الناس هست دفاع کنید! اگر پا پس بکشید مطمئن باشید #ملت شما را نخواهند بخشید!	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866282951755038720	اعتراض به انتخابات نیاز به شهامت٬ وارستگی و گذشت داره #میرحسین #رییسی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866277364673765377	شکایت #رئیسی به شورای نگهبان برای آزار رساندن به مردم و تلخ کردن طعم پیروزی است ولی تلاشی بیهوده است.	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
866275542034722818	#رئیسی درنامه ای به آیت الله جنتی ضمن ابراز اعتماد و اطمینان به شورای نگهبان  خواستار رسیدگی به برخی تخلفات درقبل و حین برگزاری #انتخابات شد	raeesi	NEITHER	FAVOR	NEITHER	NEITHER
866272714562183168	خوشحالی امروز شما مدیون #نجابت و قانونمداری رقبای شماست. چیزی که ما در 88 از آن محروم بودیم! #رئیسی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866272332335206400	#رئیسی در نامه ای به دبیر شورای نگهبان مدعی وقوع تخلف در انتخابات ریاست جمهوری شد.	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
866263732241956865	به نظر میرسه که بعد از شکست پروژه #رئیسی نظام در حال عقب نشینی به یک چهره معتدل تر است. #ناطق_نوری	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
866234641191059457	تحلیل سیاسی ندارید ببندید دهانتان را بدتر ضربه میزنید به حزب خودتون #روحانی #رئیسی #انتخابات96	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
866231928818733060	به آقای #رئیسی خدا قوت می گویم. او با پشتوانه قریب به ۱۶ میلیون رأی که در تاریخ کشور به عنوان نفر دوم بی سابقه است، وضعیتی استثنایی دارد.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
866206315273736193	قبلنا میگفتن تفرقه بنداز و حکومت کن الان میگن بترسون و حکومت کن! #لولو #رئیسی	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1252956591168651265	دوران بچاپ و در برو تمام شده... #رئیسی اومده تا مو رو از ماست بکشه... ان شاالله موفق هم میشه... امثال شمام با این توئیت ها فقط حرصت از رو شدن مسائل رو نشون میدی که البته جز این هم نیست...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252914148465410048	راستي چه خبر از #پنج_ميليارد_دلار هاپولي شده #غارت و #چپارل شده !؟ #دلار_جهانگيري  ميگن سيد ابراهيم #رئيسي بدجور پيگير شده و قراره دل مردم بعد از ٧ سال نارضايت سازي #عامدانه توسط #دولت ، خنك بشه	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252911956505300992	#صداوسیما در بخش خبری ساعت ۱۴ خود آن بخش از سخنان امروز  #روحانی در هیات دولت را که پاسخ به #رییسی و منتقدان تندرو داخلی، در پی گزارش #دیوان_محاسبات بود، سانسور کرد. رسانه های مدعی حمایت از دولت نیز در اقدامی عجیب آن بخش ها را در تیتر خود برجسته نکردند	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1252905649287151618	مجرم از قاضی بدش میاد! قاتل از قصاص بدش میاد! دزد از پلیس بدش میاد! مصطفی تاجزاده (@mostafatajzade) از #رئیسی بدش میاد ...  وقتی یک فاسد سابقه دار، #قوه_قضائیه رو نقد میکنه و بهش تهمت میزنه، یعنی رئیسی داره کارشو درست انجام میده ...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252895531506061312	#صادقی نماینده مجلس از ۶۳ حساب #لاریجانی سوال کرد. دستگاه قضایی #رئیسی به‌جای رسیدگی و گزارش به افکار عمومی، او را محکوم کرد. #میرلوحی عضو شورای شهر تهران نیز پس از مصاحبه درباره فساد در شهرداری #قالیباف دادگاهی شد. #فساد_سیستماتیک	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1252841704148701187	همونجور که اطرافیان #رئیسی وجهه ایشون رو با #تتلو به گند کشیدن ، ظاهرا اطرافیان دکتر هم میخوان با #امید_دانا و #ساسی ایشون رو خراب کنند . خدا خاله خرس جماعت رو هدایت کنه.	raeesi	FAVOR	AGAINST	AGAINST	AGAINST
1252600151425851393	به نظر شما اگر #قالیباف رئیس مجلس بشه و #رئیسی هم در قوه قضائیه بمونه و هیچکدوم در #انتخابات ریاست جمهوری 1400 کاندیدا نشن، چه کسی میتونه تیم جهادی سران قوا در سِمَت #ریاست_جمهوری رو تکمیل کنه؟ لطفا #منشن	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1252597511803621384	انقدر محمود صادقی واسه زندانی ها حتی در بستر بیماری (ساختگی) توئیت زد و مطلب گذاشت رئیس محترم قوه قضاییه به فکر افتاد! نتیجه این بود که گفت محمود جان چون خیلی نگرانی میفرستم اونجا دوسالی کنارشون باشی😂😂😂😎 #محمود_صادقی #رييسي #مجلس_شورای_اسلامی	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1252583839496654851	همانطور که آیت الله #رئیسی تغییرات خوب و عالی در قوه قضائیه به وجود آوردند، بلاشک این اتفاق در مجلس شورای اسلامی( #مجلس_لاریجانی)  با ورود افراد مومن و انقلابی باید بیفتد‌.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252575970357178369	از آقای #رئیسی  درخواست میکنیم ، که قاطعانه در مسئله افزایش قیمتهای افسارگسیخته ماشین های سواری ورود کنند و به داد ملت برسند...  #میلیاردرهای_سیری_ناپذیر	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252555133642330118	ورود به هنگام دقیق و مقتدرانه ق ق رئیسی روند مدیریت قضایی را به ریل اصلی خودش برگردانده است و امید را در دل عدالت خواهان و بیم را در دل ستمگران  نشانده است.  محمود صادقی آغاز راه پایان یافتن مصونیت های واهی است.  افکار عمومی باید ارزش پیدا کند. #رييسي	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252519238314741761	آقای #رئیسی بایدبه سازمان بازرسی دستور بدهند دنبال کندچرا علیرغم دستور بانک مرکزی بانک‌ها بصورت غیر قانونی همچنان اقساط وام ازدواج را کسر می‌کنند! معاون بانک مرکزی کسراقساط وام قرض‌الحسنه از حساب مشتریان و ضامنین را غیرقانونی اعلام کرد.بانک حتی برای زوجها جریمه دیرکرد هم زده اند	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1252403022958751744	عضو هیئت سه نفره مرگ در اعدام های سال  ۶۷ برای مردن جوجه های یک روزه دلش بدرد امده ........... #رییسی	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1252330029427671040	الان وقتش ه که حجة الاسلام #رئیسی با وزیر #نفت تماس بگیره و نکاتی را گوش زد کند!	raeesi	NEITHER	FAVOR	AGAINST	-
1252296690499039232	جدیداً زیاد دارم میشنوم که آقای #رئیسی قرارِ در #انتخابات ریاست جمهوری 1400 کاندیدا بشه. من امیدوارم که کاندیدا نشه. نظر شما چیه؟	raeesi	NEITHER	AGAINST	FAVOR	-
1252260400122466306	آستانها، نظیر قدس رضوی ،بنیاد مستضعفان و جانبازان، دهها بنیاد و نهاد دیگر و هلدینگهای زیر مجموعه شخص #خامنه‌ای فسادزا نیستند!؟چرا از آنها نام نبردی آقای #رئیسی ؟	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1252216566806196229	چند روز پیش جناب #جهانگیری فرموندند باید با فساد هرجا و هرکس باشد مبارزه کرد... مدیری که با فساد در زیرمجموعه خود مبارزه نکرد یا بی عرضه است یا آلوده! 🙃 و اما سخن امروز جناب #رئیسی : اعلام فساد برای مردم اطمینان بخش نیست بلکه باید گزارش بازگشت #بیت_المال را داد.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252165606561902594	"حامیان حیوانات!!! نفتی نشوید جناب! اینایی که عکس العمل نشون دادند فقط مردم بودند نه ""حامیان حیوانات"" نه سلبریتی نه وگان ها... از مردم جاموندید آقای قلهکی.. از آقای #رئیسی ممنونم و ازشون تمنای جمع شدن این بساط رو التماس میکنم #جوجه_کشی_حرام"	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252164005545664512	"این کار غیر شرعی؛ غیرقانونی و غیراخلاقی ""هست"" این #جوجه_کشی_حرام به صورت روتین و طبق عرف کار #صنف_مرغداران همواره میلیون ها جوجه رو به این صورت میکشد...هرچند این از اجرائیاته ولی جناب #رئیسی التماس میکنم جلوشونو بگیرید.."	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1252145498393378816	داشت دلمان برایش تنگ میشد  #رئیسی 🎥رئيس قوه قضائيه: جوجه‌کٌشی هم اقدام غیرقانونی بود هم غیرشرعی و غیراخلاقی؛ توجیهات برخی متولیان امر هم غیرقابل قبول و بدتر بود 🆔 @Entekhab_ir	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251782872693866496	آقای #رئیسی به دستگاه نظارتی خود دستور بدهید تا لیست جوانانی که طی ۷ سال گذشته دروزارتخانه ها و سازمانها و شرکتهای که از بودجه عمومی کشور بهره می برند استخراج کنند تا معلوم شودطی این سالها وعده بکارگیری جوانان در موردکدام جوان و فرزندان کدام وزیر و نماینده و مسئول اجرایی شد	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1251578299270213634	هر وقت #رئیسی جلوی پول زوری که دفاتر ثبت اسناد از نقل و انتقال ماشین و موتور می‌گیرند، ایستاد بیاید ازش تعریف کنید تا باور کنیم	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1251496974462914568	از روی دست ضد انقلاب یه چیزی خونده و میگه : پول ستاد فرمان امام و بنیاد مستضعین کجا میره؟؟ صد ها جا. یکیش رو چند روز پیش #رئیسی گفت. با دستور رهبری همین زندانی ها که بینشون ضد انقلاب هم هست، هزینه زندگی خانواده شون رو نظام از اینجا میده. زن و بچه که گناه نکردن	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251467104513134597	به شخصه یکی از مهمترین اقدامات رهبری در این سال ها رو انتخاب آقای #رئیسی به عنوان رئیس قوه قضائیه میدونم.   با این کار هم پوچ بودن ادعای اعدام و دیوار و... بر عوام مشخص شد هم ایشون تونستند کارآمدی خودشون رو در مبارزه با فساد نشون بدن.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251448349917679617	منتظرم ببینم #رئیسی چه واکنشی در مقابل #نظام_سرمایه‌داری انجام میده	raeesi	NEITHER	FAVOR	AGAINST	-
1251437460413956097	باید منتظر اقامه دعوی علیه خصوصی سازی #شستا باشیم. دولت به چه حقی اموال عمومی را به عنوان اموال دولتی وارد عرصه #خصوصی_سازی کرده است؟ به چه حقی مدیر اجرایی یک سازمان در مورد مالکیت آن تصمیم میگیرد؟ شستا اموال عمومی است نه دولتی! #رئیسی #دیوان_عدالت_اداری #دولت	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1251358821479518209	واقعا تمام امیدمون به قوا داشت نابود میشد تا اینکه اول آیت الله #رئیسی اومدن توی یکی از قوا و الآن هم که شما آقای قالیباف!  انتظار ما از شما توی قوه مقننه بیشتره ها!	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251319019812147201	در آستانه ماه #مبارک_رمضان واقعا معدوم کردن میلیون ها جوجه به بهانه گرانی تواین اوضاع وشرایط خاص مملکت واجب بود،آیا دادستان کل کشور نبایدبه این قضیه واردبشه.شاید مسؤلان دولتی خودشون همدست هستند ومنافعشان درخطر.از جناب آقای #رییسی، #دادستان، #نیروهای_انتظامی به این موضوع ورودکنند	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1251236235760275457	به هیچ عنوان تتلو را نمیپسندم اما در این روزهای داغ #تتلو هنوز هم به اعتقاد بنده کار آقای #رییسی درست بود !  امثال تتلوها شاید با یک تلنگری اصلاح میشدند و من و تو کی هستیم که به یک نفر فرصت اصلاح ندهیم...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251169150677942274	خدا رهبرمون رو حفظ کنه که آقای #رئیسی رو رئیس قوه قضاییه کرد. خداروشکر از وقتی اومد کل قوه قضاییه رو دگرگون کرد طوریکه همه اونایی که اختلاس کردن رو احضار و محاکمه کرد. هرچند برخی رو نباید بهشون رحم کرد مثل کسیکه دارو احتکار میکنه اما همینکه تو زندانه ملت از دستشون نفس راحت میکشه.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251098455872765953	به نظرتون رئیس جمهور واقعی کشور کیه؟ به اسم و عنوانِ رسمی باشد، خُب معلومه #حسن_روحانی!  به کار و تلاش و همت شبانه روزی باشه، #رئیسی!	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1251075966643974144	یک بارم بیایید یه آخوند انقلابی مث #رئیسی رو سر کار بیارید تا با قدرت تام دولت رو بدست بگیره و برچسب #انحرافی بهش نخوره . جمهور اسلامی #حفره های دینی زیادی داره که فقط یه آخوند میتونه اونا رو مدیریت کنه برای همین #لیبرال ها و آمریکا همیشه یک #آخوند معرفی کردند	raeesi	FAVOR	FAVOR	AGAINST	FAVOR
1250773269558542341	آقای #رئیسی بهتر نیست به جای اینکه با‌پرستاران جلسه داشته باشید که هیچ ربطی به حیطه کاری شما نداره به فکر اصلاح ساختار ق.ق باشید. یکم دست از شوعاف بردارید لطفا.	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1250706738598166530	با یه دوستی که طرفدار آقامیری بود مباحثه میکردم، بحث‌مون در مقایسه آقامیری و رائفی پور بود ،کار ندارم که بعد پای #رئیسی هم وسط کشیده شد! ولی مَخلص کلام اش این بود که جذب #آقا_میری از #رائفی_پور حکومتی بیشتره! به شخصه حاضرم به دین شریف کُفر بگِرَوم ولی توسط #آقامیری جذب اسلام نشم!	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1250680449057411074	اقدام انقلابي آیت الله #رئیسی ونگرانی شدید #روحانی! بعدازآن که آقای عادل آذر رئیس #دیوان_محاسبات ازدزدی ۴/۵ میلیارد دلاری پرده برداشت،آیت الله رئیسی دستورتشکیل دادگاه خاص برای آن صادرکرد وامروز روحاني به شدت به عادل آذر حمله کرد! کاش دادگاه خاصی هم برای #نجومی_بگیران تشکیل می شد.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250540286108938241	از کارهای خوب آقای #رئیسی می تواند این باشد که مردم دیگر خبری از دزدی های میلیاردی نشنوند! این دو دهه بسیار آبروی نظام به خاطر ضعف نظارت و برخورد قاطع ریخته شد.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250526288705699842	بعد #احلام  و #آقامیری دیگه فصل جدیدی از لایو ها باز شد  منتظر #سحر و #رییسی هستیم	raeesi	NEITHER	AGAINST	AGAINST	AGAINST
1250515309750104064	آقای رئیسی گفته خانواده زندانیان نیازمند تحت حمایت معیشتی قرار میگیرند.   زندانی #رئیسی وضعش از شهروند حسن روحانی بهتره. @Rouhani_ir	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250511294760960001	ضمن تشکر از اقدامات تحسین برانگیز آقای #رئیسی  قورباغه را باید آهسته پخت وگرنه آش را نجس خواهد کرد آسیاب به نوبت	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250433689374187526	اینکه میشنویم فلان بازیگر به علت تبلیغ داروی غیر واقعی، فلان پرستارِ اسمی به علت اخبار دروغ و فلان مجری به علت تشویش اذهان عمومی احضار و یا دستگیر شده اند خوب است اما خوبتر آنجاست که ببینیم چه برخوردی با آنها خواهد شد که دیگران عبرت بگیرند. #شهریاری #کرونا #رییسی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250415442562134022	دستور رئیس قوه قضاییه برای ورود دادستان به ماجرای گم شدن ۴.۸ میلیارد دلار ۴۲۰۰ تومانی  🔹با دستور آیت الله #رئیسی به دادستان تهران، گزارش رئیس دیوان محاسبات در مورد ارز تخصیصی برای واردات کالا در سال 97 در شعبه اختصاصی به صورت ویژه بررسی می‌شود.  این خبر رو گم نکنیداااا💪💪👌	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250406121451532288	خبر ابتلا #سحر_تبر به #کرونا تایید شد رئیس #قوه_قضائیه (#رئیسی) به جای اینکه بخواهد از #سپاه تعریف و تمجید کذب در بحث مبارزه باکرونا انجام دهد؛بهتر است امنیت زندان‌ها و سلامت زندانیان راحفاظت کند. #اطلاعات_سپاه  دخترنوجوان را بازداشت و چندماه‌ بلاتکلیف در زندان است.	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1250399095031836673	امروز بیشتر از هر زمان دیگر جای هفته نامه #صبح و آ. @Mnasiri1342،آ. #حمید_خاکبازان،آقای @TalebiCinema و هفته نامه #سینما_ویدءو در فضای #سینما  بیشتر احساس میشه.#فاسدان و #ولنگاران سینمایی امروز در غیاب روشنگران دیروز می‌تازند.ق. ق تنهاست اما برای به مرحمت وجود آقای #رئیسی کافیست.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250381898825764864	میگم حالاکه ریاست #قوه_قضاییه جناب آقای #رییسی اینگونه فی الفور دستور  رسیدگی به تخلفات مالی را میدن مثل دستور به دادستانی جهت بررسی گزارش #دیوان_محاسبات و ایجاد یک شعبه ویژه ،#شهرداری_تهران تا دیر نشده و تنور داغه پرونده های تخلفات ادوار گذشته را بفرسته  @pirouzhanachi	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250364131695300609	دستور ویژه آیت الله رئیسی برای بررسی گزارش رئیس دیوان محاسبات مبنی بر نامعلوم بودن تکلیف ۴.۸ میلیارد دلار در بودجه سال ۹۷ #دوران_بدزد_دررو_تمام_شده #میلیارد۴.۸دلار #رئیسی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250358282948087808	با دستور آیت‌الله #رییسی : گزارش رییس دیوان محاسبات در مورد #ارز تخصیصی برای واردات کالا در سال 97 در شعبه اختصاصی به صورت ویژه بررسی می‌شود.	raeesi	FAVOR	FAVOR	NEITHER	FAVOR
1250356036801724417	#قوه_قضائیه الان دیگه باید به عنوان مدعی العموم وارد بشه، چیزی که ما از جناب #رییسی انتظار داریم و تا الان به حق خوش درخشیدند	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250352180046905346	سال ۹۳ با قرض و قوله وفروش پراید قبلی ۳۰ میلیون تومان پژو ۴۰۵ خریدیم. در جا یارانه مون رو قطع کردن . این ها که تو دادن پول انقدر دقیق و حسابگرهستند چجوری ۴.۸ میلیارد دلار ارز دولتی رو گم کردند ؟  خواهشمندیم قوه قضائیه ورود کند. #تا_۱۴۰۰_با_روحانی #دولت_امید #رئیسی #قوه_قضائیه	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250171082100916226	دزدی در روز روشن سال ۹۷ مبلغ هنگفت ۴.۸ میلیارد دلار ارز دولتی ناپدید شده، صداش الان دراومده! از آیت الله #رئیسی میخایم دادگاه ویژه برای رسیدگی به این #دزدی_تاریخی دایر کنه تا دزدان ریز و درشت شناسایی و پول بیت المال از حلقومشون بیرون کشیده بشه...	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250152661497896960	تندیس #شهروند_نمونه در اجرای توصیه‌های بهداشتی و #قرنطینه_خانگی   (#در_خانه_بمانیم) به آقای #روحانی تعلق گرفت. ضمناً آقای #رئیسی به خاطر عدم رعایت پروتکل های بهداشتی #کرونا،نماندن در خانه،شکستن قُرُق و #قرنطینه_خانگی  و تردد های مکرر در جامعه جهت حل مشکلات معیشتی مردم،توبیخ شدند.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250152653243289601	آقای #نوبخت رئیس  سازمان برنامه وبودجه توی این اختلاس شما هم شریک هستی🤔چطور میشه این پول داده بشه شما ندانید2/700/000/000 😤🤦‍♂️ رئیس #قوه_قضائیه  حجت الاسلام #رئیسی ورود پیدا کنید به این اختلاس حق مردم رو بگیرید لطفآ	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250150788552429569	واقعاً اگر قضیه گم شدن 4.8 میلیارد دلار حقیقت داشته باشه رئیسی باید دَرِ هیئت دولت رو ببنده تا پولها پیدا نشده کسی از اتاق بیرون نره  مردم سالهاست از #روحانی انتظاری ندارند آقای #رئیسی امید مردم به شماست	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1250145035623862273	بایاری خداوند،هندسه ی چینش  افرادجهادی و کارآمددر رأس ارکان تصمیماتی کشوردر حال انجام است،فی الحال دوظلع این مٹلٹ شکل گرفته،منتظر ظلع سوم میمانیم انشالله دولت مهدوی باپرچم پرچمدارولایت بزودی برافراشته خواهدشد #اللهم_عجل_لوليكَ_الفرج #قالیباف #رئیسی	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
